username,date,content,video_title
@ademismail9117,10 months ago (edited),And I remember and take a bow  and this used to be my playground 😮,Madonna - Secret (Official Video) [HD]
@bibitem811,5 years ago,SO COOL  HERE,Madonna - True Blue (Official Video)
@firouz256,1 year ago,"Makeup by Francois Nars
Hair by Garren
Only the best of the best",Madonna - Justify My Love (Official Video) [HD]
@darringraham2613,1 year ago,​ @manfredc1001 maybe you made YT mad 😠 😂,Madonna - Live To Tell (Official Video)
@Lanoovaya,3 years ago,2023❤,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@pandorasbox6607,4 years ago,🎯🎯,Madonna - Take A Bow (Official Video) [4K]
@dearly.lheslie,6 years ago,Que asquis pero ella siempre hace cosas raras,"Madonna, Maluma - Medellín"
@StevenBlades-d4k,1 year ago,Yep,Madonna - You'll See (Official Video)
@Surrealsushi,5 years ago,Lebanon 🇱🇧,Madonna - Nothing Really Matters (Official Video) [HD]
@ginasousabranco5637,10 years ago,"***** Yes, any era can be a good star BUT to understand the evolution & the revolution she made, it's necessary to go back",Madonna - Vogue (MDNA World Tour)
@albertcatalan7780,4 years ago,Pp0,"Madonna - Vogue (12"" Remix) [Official Video]"
@PathumGimhana-g8l,8 days ago,Yeh 😂,Madonna - Back That Up To The Beat (Official Lyric Video)
@Ambir91,6 years ago,"How i miss this era. Look how gorgeus everything looks with that soft focus effect. The colors, the dancing, the fresh tunes...",Madonna - Beautiful Stranger (Official Video) [HD]
@CristianHernandez-ed3ji,4 years ago,Thanks Queen ✨👑,Madonna - Papa Don't Preach (Official Video) [HD]
@GothamKnight84661,5 years ago,Then his daughter got screwed over by Madonna.,Madonna - Papa Don't Preach (Official Video) [HD]
@301KEK,5 months ago,2025,Madonna - Like A Prayer (Official Video)
@jacquelinecastillo965,4 years ago,Muy pereita😎💃🏼,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Randi-Lynn7887,2 years ago,"Right, imaginations were fabulous back then.",Madonna - Live To Tell (Official Video)
@yxzrrru972,6 years ago,By herself?,"Madonna, Maluma - Medellín"
@chevyblueangel,3 years ago,"Hard to know for sure...so many celebs have doubles. When they get old but don't look old and look strange, it's prob a double to keep the money rollin in.",Madonna - Who's That Girl (Official Video)
@95KIPPIE,1 year ago,Yes it was!,Madonna - Take A Bow (Official Video) [4K]
@Choune991,8 years ago,Well said.,Madonna - Justify My Love (Official Video) [HD]
@TheDreadPirateWade,6 years ago,scw55 how we’re they? I STILL haven’t been able to see them.,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@jordonhanlan,4 years ago,Loved this song and video since I was a kid in the 90s lol. Never understood the meaning of the video though,Madonna - Nothing Really Matters (Official Video) [HD]
@Alex-cj4zb,6 years ago,Correct write is a bitch no?,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@leonardodossantosbuzatto6896,5 years ago,Is in HD now!,Madonna - Secret (Official Video) [HD]
@emmcee476,1 year ago,​ @rudeboyshuffling you're pretty dumb if you expect an artist to retain the same popularity 40 years later 🤦,Madonna - La Isla Bonita (Official Video)
@christineWilson-op8ok,1 year ago,And it looks great! This is early Madonna before the big production numbers.,Madonna - Lucky Star (Official Video)
@redpearl777,5 years ago," @delusivecharlie  Let them eat caaaaake!
Let them eat caaaaake! Let them eat cake cake cake cake cake!",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@astonishedbg,2 years ago,Най добрата певица в света за всички времена ❤,Madonna - Back That Up To The Beat (Official Lyric Video)
@marysiabenedyjt779,3 years ago,Najpiękniejsze lata 80 ♥️♥️♥️lata dzieciństwa i beztroskiego życia 😔,Madonna - True Blue (Official Video)
@lordusett4155,9 years ago,Most  successful female artist of all time,Madonna - Girl Gone Wild
@OSIRHERRERA-ek3zd,3 weeks ago,2026. El mensaje es siempre el mismo año tras años  osobra politica sistematica y el pueblo siempre inquebrantable...,Madonna - Don't Cry For Me Argentina (Official Video)
@gmm5175,2 years ago (edited), @gerdsfargen6687  Something you're not.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@loodlebop,1 year ago,"Frozen was the best song she ever made, so why do it dirty like this?",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@alvonsibarani3658,8 months ago,😂😂😂,Madonna - Material Girl (Official Video) [HD]
@mariochav,12 years ago,"I WANT THIS IN HD! BUT I ONLY GET IT IN 240 PIXELS,  IT'S A CRIME FOR A MADONNA'S VIDEO... A BIG LACK OF RESPECT... GAGA IS THE ONLY ONE THAT DESERVES 240 PIXELS VIDEOS... MADONNA FOR HD! PLEAAAAASE! ",Madonna - Celebration (Official Video)
@miguelpereira5058,3 years ago,2023,Madonna - Open Your Heart (Official Video) [HD]
@Мила-ф2ы8у,4 years ago," @SAPHYTYRA  
Не только лжет, но и грешит по полной и с мальчиками, и с девочками, и с паствой!!!
ВАВИЛОН ВЕЛИКИЙ С БОКАЛОМ КРОВИ ЧЕЛОВЕЧЕСТВА В РУКЕ!","Madonna, Quavo - Eurovision Song Contest 2019"
@arturrozanski6655,2 years ago,MADONA ❤❤❤❤❤❤,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@victorproano812,2 weeks ago,"Hola soy de , Buenos Aires Argentina",Madonna - Don't Cry For Me Argentina (Official Video)
@celetlbcste13,6 years ago,Queen Madonna and Queen Rihanna <3,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@angel_x.o,6 years ago, @claudimardasilva3727  😂😂😂 of course not 💅💅💅,Madonna - Rain (Official Video) [HD]
@cristianemartins7499,1 year ago,Me ❤❤❤,Madonna - Nothing Really Matters (Official Video) [HD]
@ZzigZaG00NIN,2 weeks ago,I thought this was in Russia until this video I didn't know it was by Madonna,Madonna - Back That Up To The Beat (Official Lyric Video)
@MohammedHaris323.,2 months ago,I am FUCKIING legend 😭,Madonna - La Isla Bonita (Official Video)
@cyndrellawhitley7062,1 year ago,It is the best ❤,Madonna - Like A Prayer (Official Video)
@TranceJay,4 years ago,In some hundred years 2000's trance will be considered the 'new' classical music.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@ernestomilan3628,1 year ago,😊😊😊😊,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@ronrodriguez9741,3 years ago,Stream her latest Back That Up To The Beat!,Madonna - Living For Love
@MariaEduarda-ey7ol,8 years ago,Eu mesma,Madonna - Celebration (Official Video)
@luisjuarbe6946,4 years ago,🔮👩‍❤️‍💋‍👨💞💎,Madonna - Who's That Girl (Official Video)
@brandonbarron749,3 years ago,Yeah I miss the 1980s. The last decade of real music.,Madonna - Who's That Girl (Official Video)
@iabiaa3808,4 months ago,Meee,Madonna - La Isla Bonita (Official Video)
@rogerrabbitonpcp6021,5 months ago,Ye,Madonna - Like A Virgin (Official Video)
@elliotgreen2279,6 years ago,24/01/2020 anyone still loving this banger,Madonna - Girl Gone Wild
@enotrius,1 year ago,Magnifici! Tutti!,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@bryanalstoncoxing,6 years ago,Buck Naked You can probably say the same thing about a lot of Madonna’s videos then — popular when they came out but don’t have the high viewership now in 2019. You’re right that Thriller is his top video but that doesn’t mean the rest aren’t iconic. They Don’t Care About Us has over 700 million views on YouTube and has become the unofficial anthem of the fight against police brutality in the US and abroad.,Madonna - Rain (Official Video) [HD]
@Reinvented04,1 month ago,Meeeee!!!!! always and forever 😢😢😢❤❤❤❤❤❤😂😂😂🎉🎉🎉🎉🎉🎉😊😊😊,Madonna - Dress You Up (Official Video)
@robertmasina4610,5 years ago,"Back then, who would have guessed that some years later (1996) she would star in the movie musical ""Evita"".",Madonna - Dress You Up (Official Video)
@felipeladislau3056,1 year ago, @gachavideos2675  but in 2012 Madonna break the current record. Today Usher have the most watched halftime,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@CoolianVlogsOficial,1 year ago,Almost 100 millions! 🙂👍🇲🇽,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@mad-w4w,1 month ago,this song is my best Madonna song ❤,Madonna - Secret (Official Video) [HD]
@davidvelazquez7969,1 month ago,My Paola siccone x favor thanks from villachirris cuernavaca Morelos mx dale gracias,Madonna - Dress You Up (Official Video)
@sydney1953,6 years ago,??? O delírio meu deus,Madonna - Girl Gone Wild (Official Video)
@ballett9644,6 years ago,Rawk 1 nah,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@markhall5656,6 years ago,Your right so beautifully sad,Madonna - Take A Bow (Official Video) [4K]
@mireillebibli1651,1 year ago,​ @Gio-il5ub great artist ; strong personality ❤,Madonna - Dress You Up (Official Video)
@ManuelaOlesen,1 month ago,She didn't adopt it she invested it in the late 1970 ties.....she is the Queen of music and war🎉🎉🎉,Madonna - Ray Of Light (Official Video) [HD]
@amiraaitberri7304,1 year ago,2024 ❤,Madonna - Frozen (Official Video) [HD]
@michaelt2017,3 years ago," @luchilds . She wasn't a ""Superstar""",Madonna - Dress You Up (Official Video)
@nivbri,5 years ago,I know right!!,Madonna - Vogue (Official Video)
@soniadorsi3394,1 year ago,Vero!,Madonna - Sorry (Official Video) [HD]
@regisztracio6124,9 months ago,That time I found this song and clip very wierd... I think - now - it was from the future...,Madonna - Nothing Really Matters (Official Video) [HD]
@sandrahernandez9214,6 years ago,😂😂😂,Madonna - Like A Virgin (Official Video)
@christophepezzetti5293,4 months ago,Une de ses plus belle tel un Phoenix,Madonna - Frozen (Official Video) [HD]
@imyourmajesty2191,5 years ago,I love when Madonna has spanish themes in her songs.,Madonna - Who's That Girl (Official Video)
@Marcmarcmau,4 years ago,Same. I'm 50 too,Madonna - Borderline (Official Video) [HD]
@ftlshome1,2 months ago,Shedding a tear… I miss the 80’s.. take me back please!,Madonna - Crazy For You (Official Video)
@RolandBanuelos-lf6fy,1 year ago,Atleast I was I knew this song before Deadpool and Wolverine,Madonna - Like A Prayer (Official Video)
@lordusett4155,5 years ago,"She is the Queen of the 80's, 90's, 00's and 10's decades!",Madonna - Girl Gone Wild
@EdwardTravels,2 months ago,Definitely me !!!!,Madonna - Into The Groove (Official Video)
@olimay8780,4 years ago,GONNA GO WATCH IT NOW!!!,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@soniadurso2273,5 years ago,🤗,Madonna - La Isla Bonita (Official Video)
@Padwarner4452,5 years ago (edited),@Hooligan Army Purples You ok yea I guess that’s true,Madonna - Material Girl (Official Video) [HD]
@beaubiden9293,2 years ago,Florida USA and you?,Madonna - The Power Of Good-Bye (Official Video)
@Omersay2745,3 months ago,Batuflex,Madonna - Back That Up To The Beat (Official Lyric Video)
@jonituoreniemi2541,5 years ago,swift rebel - Ain't life a bitch?,Madonna - Vogue (Official Video)
@Aladinfa,2 months ago,👸,Madonna - Dress You Up (Official Video)
@world_bear59,3 years ago," @gingergt2918  Hello, greetings from Canada 🇨🇦. How are you doing today?",Madonna - Rain (Official Video) [HD]
@Bernsteincopland,6 years ago,Um Madge was 32/33 when this performance happened,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@willemrm4033,5 years ago (edited)," @shizukagozen777  True, it was  actually Madonna,/her producers,  imitating those cheap  and dull sounding drum machines on  especially German eurodance tracks that were rather popular at the time. Never liked this Madonna track myself because of that since it came out, instead to her previous hits and some album tracks. Her album with William Orbit was  a far better effort 
in getting up to date with the (to my ears better sounding)  new electronic (dance) wave/beats around 1990.",Madonna - Vogue (Official Video)
@SamantaKSs,5 months ago,❤,Madonna - Music (Official Video)
@combatwombat8581,3 years ago," @TallyRocky  Yeah it's very Beatles-y, I can't recall what song in particular it reminds me of though.",Madonna - Beautiful Stranger (Official Video) [HD]
@enriquecuellar8778,1 year ago,Oh yeah. We still here.,Madonna - Die Another Day (Official Video)
@reemsaif3105,1 day ago,Every generation says that about the next and they are right! 😅,Madonna - Live To Tell (Official Video)
@acrossthetrains,13 days ago,rip,Madonna - Borderline (Official Video) [HD]
@gmech02,11 months ago,Another Madonna video hits 100M!! 🎉,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@xyurisxx,3 years ago,False! Im Good (Blue) from David Guetta & Bebe Rexha is also a Demo,Madonna - Back That Up To The Beat (Official Lyric Video)
@KulwinderSingh-xi1ql,2 years ago,Me,Madonna - Don't Tell Me (Official Video) [HD]
@roflomaozedong,2 years ago,iT IS WILD. House music? what genre it is?,Madonna - Girl Gone Wild (Official Video)
@blazer1-bbttry,2 years ago,I feel you,Madonna - Crazy For You (Official Video)
@orsen01,1 year ago,GreenLight Dance,Madonna - Back That Up To The Beat (Official Lyric Video)
@ronchamberlain8392,5 years ago,Uh...no it was the beginning of the crap we deal with today. 60's to the 80's was by far better,Madonna - Beautiful Stranger (Official Video) [HD]
@KoshBGosh,1 month ago,Me and you,Madonna - 2012 Super Bowl Halftime Show
@patrickmccoy4311,3 years ago,Same here. After Rihanna I went looking for other Super Bowl performances and WOW! I am truly humbled by Madonna and her talent. She is amazing!,Madonna - 2012 Super Bowl Halftime Show
@MemoryLaneCinema,1 year ago,Hope she does not read that. If so she will take another operation.,Madonna - Who's That Girl (Official Video)
@Whoopdido777,3 years ago, @florange00  I guess you’re not a Game of Thrones fan. 😀,Madonna - Papa Don't Preach (Official Video) [HD]
@vince7735,3 years ago,"No, the choreography is complicated and it must be hot under that costume and to add the layer of singing would have been too much.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@nancynineties8617,5 years ago,They sure did 🤍,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@dartelivedyna5774,9 years ago,"I want more of this, Madonna you're awesome <3<3!!!!!!",Madonna - Girl Gone Wild
@cshlssaschalt9448,10 years ago,GAGA IS A BEST SELLING FEMALE ARTIST TOO!       ,Madonna - Girl Gone Wild
@anubusx,10 months ago,In 2060 Jesus will return.,Madonna - Frozen (Official Video) [HD]
@knocksensor3203,3 years ago,Yep .. there seemed to be much more gloomy overcast sky’s back then..,Madonna - Crazy For You (Official Video)
@SkyTubeBR,1 year ago,Me too❤,Madonna - Dress You Up (Official Video)
